datetime,close,high,low,open,volume,symbol,currency,industry,sector,country,region,year,month,weekday,quarter_n,month_dt,quarter,growth_adj_1d,growth_adj_3d,growth_adj_7d,growth_adj_30d,growth_adj_90d,growth_adj_365d,SMA10,SMA22,30d_volatility,high_minus_low_relative,is_growing_moving_average,growth_adj_future_7d,is_positive_growth_7d,growth_adj_future_30d,is_positive_growth_30d,adx,adxr,apo,aroon_1,aroon_2,aroonosc,bop,cci,cmo,dx,macd,macdsignal,macdhist,macd_ext,macdsignal_ext,macdhist_ext,macd_fix,macdsignal_fix,macdhist_fix,mfi,minus_di,mom,plus_di,dm,ppo,roc,rocp,rocr,rocr100,rsi,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,trix,ultosc,willr,ad,adosc,obv,atr,natr,ht_dcperiod,ht_dcphase,ht_phasor_inphase,ht_phasor_quadrature,ht_sine_sine,ht_sine_leadsine,ht_trendmod,avgprice,medprice,typprice,wclprice,cdl2crows,cdl3blackrows,cdl3inside,cdl3linestrike,cdl3outside,cdl3starsinsouth,cdl3whitesoldiers,cdlabandonedbaby,cdladvancedblock,cdlbelthold,cdlbreakaway,cdlclosingmarubozu,cdlconcealbabyswall,cdlcounterattack,cdldarkcloudcover,cdldoji,cdldojistar,cdldragonflydoji,cdlengulfing,cdleveningdojistar,cdleveningstar,cdlgapsidesidewhite,cdlgravestonedoji,cdlhammer,cdlhangingman,cdlharami,cdlharamicross,cdlhighwave,cdlhikkake,cdlhikkakemod,cdlhomingpigeon,cdlidentical3crows,cdlinneck,cdlinvertedhammer,cdlkicking,cdlkickingbylength,cdlladderbottom,cdllongleggeddoji,cdllongline,cdlmarubozu,cdlmatchinglow,cdlmathold,cdlmorningdojistar,cdlmorningstar,cdlonneck,cdlpiercing,cdlrickshawman,cdlrisefall3methods,cdlseparatinglines,cdlshootingstar,cdlshortline,cdlspinningtop,cdlstalledpattern,cdlsticksandwich,cdltakuru,cdltasukigap,cdlthrusting,cdltristar,cdlunique3river,cdlupsidegap2crows,cdlxsidegap3methods
2023-01-30T00:00:00.000000,644.2075805664062,671.1926658148086,627.2315207340578,636.8480118622965,3024474,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,1,1,1,2023-01-01T00:00:00.000000,2023-01-01,0.9858097232676547,0.9350520180250957,0.9398038990114992,0.9555346326744285,1.1023424012432648,,680.6619873046875,690.2338728471236,293.15428448908904,0.06824065162676121,0,0.9056510360531719,0,0.9089248067898974,0,17.241140652588737,20.796891649973027,-3.753362411107787,100.0,14.285714285714286,-85.71428571428572,0.1674107599015261,-246.8192659378876,-31.86697146465437,37.2661223486047,-3.366296606112769,3.569371227694525,-6.935667833807294,-3.753362411107787,3.5564316100204802,-7.309794021128267,-3.112525029215135,3.4604923778948944,-6.573017407110029,45.20092536597098,92.00220963899382,-55.245849609375,16.543606093217665,42.047194634760714,-0.5463869845016966,-7.898431436027275,-0.07898431436027276,0.9210156856397272,92.10156856397272,34.06651426767281,15.274048202631773,20.90337358112942,22.97475478646836,15.274048202631773,0.0,1.6579330501069005e-14,0.18208976868716586,29.156556029321134,-79.4780525291632,-146804383.06337637,-1551941.5248124003,50453425.0,18.154279131934025,2.8180790912103593,15.948546688094838,-15.405307808774864,-7.058715557276507,-1.3231504411090862,-0.26564542892989307,0.49386131555085805,1,644.8699447443923,649.2120932744332,647.5439223717575,646.7098369204198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-31T00:00:00.000000,641.0675048828125,650.4877890378132,638.6143152422902,647.6420650978772,1811224,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,1,2,1,2023-01-01T00:00:00.000000,2023-01-01,0.9951256772221884,0.9476355193452258,0.9320873022789316,0.9555360181106292,1.0969692285679373,,675.17666015625,688.8779269131747,331.6257867190187,0.018521409531892328,0,0.9166735170162167,0,0.913159102145712,0,18.671496488018448,21.319560359110156,-7.808042477338745,92.85714285714286,7.142857142857143,-85.71428571428572,-0.5537183412611505,-182.65889678508267,-33.677809131380805,37.266122348604696,-6.040561508696101,1.6473846804163996,-7.6879461891125,-7.808042477338745,1.7519070008541524,-9.559949478192898,-5.6519624210584425,1.6380014181042268,-7.289963839162669,35.02731595745977,85.43062323620855,-54.853271484375,15.751162690038631,39.04382358942066,-1.136978029226491,-7.882114365189297,-0.07882114365189302,0.921178856348107,92.1178856348107,33.161095434309594,17.53910145094935,17.485475400858963,18.725095586749447,17.53910145094935,0.0,1.6579330501069005e-14,0.17426427000546418,29.239991227462347,-83.27401395187032,-147867169.65912813,-1845590.415554762,48642201.0,17.705650179333237,2.7619010547991882,15.954804027386356,-23.130738501485666,-5.586254968031886,-0.8362622761116234,-0.3928305333676216,0.37248995585307526,1,644.4529185651983,644.5510521400518,643.389869720972,642.8092785114321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01T00:00:00.000000,587.2445068359375,652.9409327682956,571.4459307264195,647.6420195604184,6326960,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,3,1,2023-02-01T00:00:00.000000,2023-01-01,0.9160416061695189,0.8986410005690868,0.8523714680729261,0.8741601527683818,1.00970125735507,,664.6524719238281,685.035342129794,475.94358932798855,0.1387752479473493,0,1.0193364145970605,1,1.0276220859857983,1,21.646622383146706,22.39596477446099,-13.779046474358893,100.0,0.0,-100.0,-0.7411192246298207,-224.52311909007085,-55.50660648386795,60.32325901981407,-12.360517484445722,-1.154195752556025,-11.206321731889698,-13.779046474358893,-0.7387770519636787,-13.040269422395214,-11.621735346673859,-1.0139459348513906,-10.607789411822468,21.055513384110196,146.49682037806434,-105.24188232421875,11.632550641583837,36.25497904731918,-2.016376864822754,-15.197682434142212,-0.15197682434142212,0.8480231756585779,84.80231756585779,22.24669675806603,18.277334564793584,17.03016140612492,13.13215332116284,18.277334564793584,0.0,1.6579330501069005e-14,0.16298819349713778,26.360382735534643,-88.18345722011321,-151741047.7130595,-3030536.122968048,42315241.0,22.262032455229157,3.7909307275050685,16.037646277013707,-27.755941756623827,-4.646505305637785,-9.622043699795107,-0.46570629388576723,0.29644253474118887,1,614.8183474727678,612.1934317473576,603.8771234435509,599.7189692916476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-02T00:00:00.000000,587.8822631835938,594.6530896463954,572.2309632758963,572.2309632758963,3377223,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,4,1,2023-02-01T00:00:00.000000,2023-01-01,1.0010860150077734,0.9125665094886192,0.869016304121778,0.8443973282579937,0.99196938280851,,654.1037475585938,680.1111172762784,576.0951365900944,0.03814050495259921,0,1.0229146610534858,1,1.0205184573678459,1,24.4092392857658,23.395483160143904,-19.253435575045046,92.85714285714286,14.285714285714286,-78.57142857142857,0.6980292434837903,-192.33037883055775,-54.85622047750941,60.32325901981406,-17.120314195724973,-4.347419441189815,-12.772894754535159,-19.253435575045046,-3.6330852019480946,-15.62035037309695,-16.13689306071467,-4.038535360024047,-12.098357700690624,19.41918471427745,136.0327617796312,-105.48724365234375,10.796108307084928,33.665337686796384,-2.8321044268179807,-15.213712546101876,-0.1521371254610188,0.8478628745389812,84.78628745389813,22.571889761245302,15.687914522751354,17.16811684616478,15.20649466034167,15.687914522751354,2.2308833203076515,0.7436277734359004,0.14902755779200305,30.235865852276767,-87.70644744955014,-150403469.8815274,-2814190.4093343318,45692464.0,22.273467734891295,3.788763351061565,16.259317811847716,-27.85898180285676,-9.934313892651696,-24.365055973331014,-0.4672970042972197,0.29472450452162613,1,581.7493198454454,583.4420264611458,584.9221053686284,585.6621448223698,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-03T00:00:00.000000,587.833251953125,593.1812170046669,575.0276148299997,590.8261311439978,2276729,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,5,1,2023-02-01T00:00:00.000000,2023-01-01,0.9999166308740064,0.9169599885749649,0.8995419379044399,0.8154778440935632,0.989837959879695,,644.0407592773438,674.0651217373935,636.0083697377764,0.030882230827110117,0,1.0338682686437384,1,1.0064682834177279,1,26.974526409626385,24.38622166726801,-24.65329057742383,85.71428571428572,7.142857142857143,-78.57142857142857,-0.1648642050253421,-147.471159875037,-54.871840996553345,60.32325901981406,-20.65830608538886,-7.609596770029624,-13.048709315359234,-24.65329057742383,-6.875314044137263,-17.77797653328657,-19.509071608731347,-7.132642609765507,-12.376428998965839,21.833877822427404,126.31613593822895,-100.6298828125,10.159180193985106,31.26067070916807,-3.6442052441628694,-14.61659713221357,-0.1461659713221357,0.8538340286778643,85.38340286778643,22.564079501723324,14.922525974368432,16.295925020637807,16.428929941600682,14.922525974368432,2.685174651802665,1.6386859907034552,0.13301210895011462,32.65862764263493,-87.74310539248842,-149468167.99959248,-2172253.7995654047,43415735.0,21.979191623446717,3.739018088959585,16.85763192320563,-26.021975418531042,-23.657576180341852,-35.846635725418224,-0.4387158410687038,0.32520548310291747,1,586.7170537329473,584.1044159173333,585.3473612625972,585.9688339352292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-06T00:00:00.000000,588.6674194335938,596.0269884718917,585.8216954485214,590.7280748073867,1567204,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,1,1,2023-02-01T00:00:00.000000,2023-01-01,1.0014190546004282,1.0024230326228556,0.9137853033583058,0.820656714131947,0.968517908749474,,634.3604797363281,668.2176125266335,678.6373505585401,0.017336262695139007,0,1.011208061143006,1,0.9977444715391901,0,29.138106884806522,24.89174738357709,-30.21573775853858,78.57142857142857,0.0,-78.57142857142857,-0.20192025540805622,-111.7416295898266,-53.895803160359456,57.26465306214826,-23.128271486707604,-10.71333171336522,-12.414939773342384,-30.21573775853858,-10.439392741928726,-19.776345016609852,-21.878407375476172,-10.08179556290764,-11.796611812568532,23.811312361635682,117.29355479978403,-96.80279541015625,10.77046279768313,31.873537125738046,-4.487415273288304,-14.122100904445867,-0.14122100904445867,0.8587789909555413,85.87789909555413,23.052098419820275,17.589127167326765,16.066522554815535,21.131956900037842,17.589127167326765,7.379258222510184,4.098438731540184,0.11551741356385925,33.21745609345372,-86.71956619543131,-150161349.07794032,-1932723.3659919202,44982939.0,21.138198866298406,3.590855917699206,17.854891276742197,-23.236819564918846,-36.619803971784094,-25.64543933835003,-0.394532485383875,0.3707710929000841,1,590.3110445403483,590.9243419602066,590.1720344513357,589.7958806969002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0
2023-02-07T00:00:00.000000,591.7583618164062,606.6247142087755,589.9920773470956,590.7280342003352,2084510,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,2,1,2023-02-01T00:00:00.000000,2023-01-01,1.0052507447852075,1.0065933246766487,0.9230827600980649,0.8285929847210534,0.9638774932981002,,624.75869140625,662.6533314098011,705.1133406924623,0.02810714294028038,0,0.99163950679892,0,0.9873216874014974,0,30.348767242426977,24.9619747926264,-35.19666075095154,71.42857142857143,35.714285714285715,-35.714285714285715,0.06194613786373583,-85.52628345575572,-50.120460136826765,46.08735189149283,-24.553288616898726,-13.481323094071922,-11.071965522826805,-35.19666075095154,-14.645949143629789,-20.550711607321748,-23.263344860394227,-12.718105422404957,-10.54523943798927,30.526069591818644,108.9154437426566,-96.01788330078125,13.729823815663433,40.19458163935476,-5.251147312996365,-13.960628036000443,-0.1396062803600045,0.8603937196399956,86.03937196399956,24.939769931586614,20.828547891546503,17.780067011080586,24.924756833000878,20.828547891546503,100.0,36.68814429143763,0.09712425223604715,33.1398328974996,-84.33597111798736,-151803134.61161044,-2181417.8251531124,47067449.0,20.91099143121864,3.533704427434234,19.179082832431142,-19.693205400541615,-37.33180599994575,-26.764532276757173,-0.336983608819883,0.4274650738425937,1,594.7757968931531,598.3083957779355,596.1250511240925,595.0333787971708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-08T00:00:00.000000,598.8236083984375,601.1295827696285,593.1812720636714,593.671910005825,1374494,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,3,1,2023-02-01T00:00:00.000000,2023-01-01,1.0119394114860405,1.0186963844062855,1.0197176839079993,0.8627881885277466,0.9716583641171402,,615.7456787109375,658.3245710893111,727.526608410816,0.013273208661921401,0,0.984608913862182,0,0.9516404836603445,0,31.472951860217396,24.92798012534789,-38.67138045873389,64.28571428571429,28.571428571428573,-35.714285714285715,0.6481501017255606,-69.87462827971498,-41.57125347487761,46.08735189149284,-24.826336058602692,-15.750325686978076,-9.076010371624616,-38.67138045873389,-19.24885959027497,-19.42252086845892,-23.560645834579304,-14.886613504839826,-8.674032329739479,32.188089949256444,101.1357691896097,-90.130126953125,13.272289004521207,37.32354009368656,-5.801981087338782,-13.08217407474146,-0.1308217407474146,0.8691782592525854,86.91782592525854,29.214373262561192,41.12498674014167,26.514220599671663,77.31824648738619,41.12498674014167,99.99999999999999,69.1264194075034,0.07848098976899198,34.06488276323102,-78.88757225183514,-151226180.6310212,-1901269.489608556,48441943.0,20.08672211136176,3.3543637608216534,20.78792174244412,-17.40560520318604,-53.355692175308675,-34.25948882751447,-0.29913414344140327,0.46320933627075056,1,596.7015933093905,597.1554274166499,597.7114877439125,597.9895179075437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2023-02-09T00:00:00.000000,601.6693115234375,606.428475440107,598.1857343412728,601.8655187796229,1434333,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,4,1,2023-02-01T00:00:00.000000,2023-01-01,1.0047521558687555,1.022086991161077,1.0234520569904286,0.8616497821390277,0.9682589059143378,,608.2634460449219,653.9333607066761,737.2711877923235,0.013699786478993711,0,0.9828299445206234,0,0.940103695710655,0,32.103797575134216,24.667388473556322,-41.263272016476435,57.142857142857146,21.42857142857143,-35.714285714285715,-0.023803641753730703,-53.19236355158628,-38.15845727713869,40.304791869052885,-24.53033325157753,-17.506327199897967,-7.024006051679564,-41.263272016476435,-23.84380316666386,-17.419468849812574,-23.31591372551827,-16.572473548975516,-6.743440176542755,36.40500517818384,93.91178567606616,-74.82232666015625,14.833298490870597,39.956465614616015,-6.233719746784917,-11.06034759883464,-0.11060347598834643,0.8893965240116536,88.93965240116536,30.920771361430653,62.18663655776523,41.380057063151156,84.31690635290852,62.18663655776523,100.00000000000001,100.00000000000001,0.059950223818638904,35.18513368454764,-76.69309460698014,-151448147.58664003,-1684446.5209819376,49876276.0,19.240723467609794,3.1978901198886036,22.142740129661448,-13.180920836502537,-63.289799570130334,15.200146912606261,-0.22802666130740026,0.5272387756313691,1,602.0372600211101,602.30710489069,602.0945071016058,601.9882082070637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0
2023-02-10T00:00:00.000000,608.4400634765625,628.0165281690466,605.4962360007701,618.2037699164052,3943115,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,5,1,2023-02-01T00:00:00.000000,2023-01-01,1.0112532778778118,1.0281900565104845,1.035055539058006,0.8672028202345776,0.9821796057776349,,603.7593872070313,649.6982643821023,732.3865987072132,0.03701316451713911,0,0.9711275919891744,0,0.926227458970703,0,31.206656282543264,23.683947211528718,-43.78533857296679,50.0,14.285714285714286,-35.714285714285715,-0.4335514995492144,-25.766982396188954,-30.121069930596363,19.543819478860872,-23.478757298227947,-18.700813219563962,-4.777944078663985,-43.78533857296679,-28.291800517981528,-15.493538054985265,-22.353382678872663,-17.728655374954947,-4.624727303917716,45.03001232065653,87.20380098491857,-45.04058837890625,21.22801467763208,58.690485085368756,-6.656844211112673,-6.89241345570365,-0.0689241345570365,0.9310758654429635,93.10758654429635,34.939465034701826,71.74658169489581,58.35273499760092,53.60459224439261,71.74658169489581,100.0,100.00000000000001,0.0419895105559176,40.104335386736956,-71.47179668961878,-154360383.39639926,-2369235.1986505985,53819391.0,19.748330123181177,3.245731388945905,23.074734291919626,-8.46328968180228,-46.558567517279805,54.69357537212556,-0.147175702623066,0.5953377085133158,1,615.0391493906961,616.7563820849084,613.9842758821264,612.5982227807355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-13T00:00:00.000000,595.3400268554688,611.9726632812136,594.0152686189656,609.3722585109937,1315642,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,1,1,2023-02-01T00:00:00.000000,2023-01-01,0.9784694706883016,0.9941826249097199,1.0113351057007627,0.8484128786557605,0.9772088320622204,,598.8726318359375,644.8632535067471,730.2145922654688,0.03016325772197332,0,0.9862991048425633,0,0.9401694329251583,0,30.82257729956113,23.188706076893396,-45.97749132987781,42.85714285714286,7.142857142857143,-35.714285714285715,-0.7814180129941122,-44.85832686001827,-37.675729781750505,25.829550520793415,-23.43232598491329,-19.64711577263383,-3.7852102122794626,-45.97749132987781,-32.53285039048587,-13.444640939391938,-22.327619834892175,-18.648448266942392,-3.6791715679497834,42.220892756663865,92.45592543922886,-48.8675537109375,19.840247007341034,54.498307579270985,-7.0390371051151215,-7.58568436403243,-0.0758568436403243,0.9241431563596757,92.41431563596757,31.162135109124744,50.662000078152666,61.53173944360458,14.064501637156766,50.662000078152666,62.225549012986136,87.40851633766208,0.024161130814603915,32.635088289361065,-81.57395290514887,-155481909.5339848,-2790840.228869498,52503749.0,19.620406161685953,3.2956638688178135,23.49210111320874,-1.6622505014963735,-31.346708789822532,66.26491663640321,-0.029007674641519675,0.6862976993338763,1,602.6750543166604,602.9939659500897,600.4426529185494,599.1669964027792,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-14T00:00:00.000000,586.8519897460938,598.2838769587557,585.0366534435287,593.720920457693,1528074,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,2,1,2023-02-01T00:00:00.000000,2023-01-01,0.9857425391767994,0.9753729806497425,0.991708825110215,0.8478168303269069,0.9527639319304211,,593.4510803222656,640.0750732421875,735.2987950663162,0.022573363891904882,0,0.998492997511071,0,0.9687015656242686,0,30.793001965352918,22.8508098478372,-47.40663577348755,35.714285714285715,0.0,-35.714285714285715,-0.5185185185185198,-63.725286298506624,-42.04752770541307,30.408522620646195,-23.80602149477454,-20.47889691706197,-3.3271245777125706,-47.40663577348755,-36.269249201500166,-11.137386571987385,-22.692780858873107,-19.457314785328535,-3.235466073544572,38.12185579519167,94.83054594043509,-54.21551513671875,18.860686853013036,50.60557132360877,-7.303942221816058,-8.457068050365368,-0.08457068050365363,0.9154293194963463,91.54293194963464,28.97623614729346,23.96426100826717,48.79094759377188,4.223689143252012,23.96426100826717,0.0,54.07518300432874,0.006297188804382792,27.50480369001164,-87.19411624701043,-156591183.59420615,-3062553.103223175,50975675.0,19.165178829796027,3.26576021972559,23.480944321824836,4.9907927487601,-9.974983897569116,70.39330631410296,0.0869956562738473,0.765941139284879,1,590.9733601515178,591.6602652011422,590.0575067161261,589.256127473618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2023-02-15T00:00:00.000000,589.7467651367188,592.6415407710125,583.9572138681314,583.9572138681314,933878,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,3,1,2023-02-01T00:00:00.000000,2023-01-01,1.0049327180297667,0.9692766807086434,0.9848422087332279,0.8431537250285671,0.9042353322553844,,593.7013061523437,635.0884066495029,722.6238739364642,0.014725518504315806,0,0.9915262374674129,0,0.954600858874306,0,30.804955944275207,23.25285669473905,-47.77083802834534,28.571428571428573,0.0,-28.571428571428573,0.6666666666666623,-64.51225359092776,-38.479880966955804,30.960357670264976,-23.59658693151323,-21.102434919952223,-2.494152011561006,-47.77083802834534,-39.437849474089084,-8.332988554256254,-22.507486775018947,-20.067349183266618,-2.440137591752329,38.19549479819586,89.13637509151567,2.50225830078125,18.225418065294107,46.99088765763672,-7.407695173091687,0.4261016104285753,0.004261016104285711,1.0042610161042858,100.42610161042857,30.760059516522098,10.476182652250289,28.367481246223377,13.140357176341979,10.476182652250289,29.913716258573675,30.713088423853296,-0.011273077239792872,29.935704873883545,-83.06851352239825,-156279890.9275395,-2796246.784862727,51909553.0,18.416546549302105,3.1227889050027544,23.430134798104323,11.63114682176888,7.311397938258793,41.57118394495362,0.2016104028078387,0.8351469892554704,1,587.5756834109985,588.2993773195719,588.7818399252875,589.0230712281453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2023-02-16T00:00:00.000000,591.5130004882812,594.8984137491109,590.7279918795294,592.7395951558052,703040,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,4,1,2023-02-01T00:00:00.000000,2023-01-01,1.0029949046878672,0.993571696518708,0.983119778854201,0.8499717504858373,0.920726856847093,,594.0643798828125,630.3425986550071,703.2909340331744,0.00705043146327951,0,0.9798613288735584,0,0.9471664087456675,0,30.6519695788251,23.946555115706918,-47.66579613318811,21.42857142857143,0.0,-21.42857142857143,-0.29411764705882354,-48.67837276854783,-36.23163145639797,28.663146827973694,-23.022696782035496,-21.486487292368878,-1.5362094896666179,-47.66579613318811,-41.99479453584067,-5.671001597347441,-21.976122424002483,-20.44910383141379,-1.5270185925886928,41.820026186920366,82.76949115640741,3.6307373046875,18.764315401802136,45.891268660189624,-7.440262761688185,0.6175959936307152,0.006175959936307234,1.0061759599363072,100.61759599363072,31.884184271801015,11.504390240544799,15.314944633687423,17.14912440204029,11.504390240544799,48.76465719180799,26.22612448346058,-0.028326292300207,32.04388345091462,-79.88197834838445,-156718261.0837895,-2572580.451170951,52612593.0,17.46905383952282,2.953283161165096,23.55239463659413,14.838778681176677,12.777352916364837,13.667169531239352,0.256100060594382,0.864615055754706,1,592.4697503181817,592.8132028143202,592.3798020389739,592.1631016513007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0
2023-02-17T00:00:00.000000,591.3659057617188,594.4078368924767,589.0598716146903,591.7093283469475,642400,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,5,1,2023-02-01T00:00:00.000000,2023-01-01,0.9997513246091952,1.0076917452688163,0.9719378148485427,0.8539747712282463,0.9377577180394788,,594.4176452636718,625.7462130459872,678.9172672452934,0.009043411575947709,0,0.9691241756213197,0,0.9477957218705441,0,30.580077326538856,24.625786907278652,-43.07833236303077,14.285714285714286,0.0,-14.285714285714286,-0.06421556001030636,-46.423345911402066,-36.32434953639882,29.64547804681768,-22.322434884910763,-21.653676810877254,-0.6687580740335086,-43.07833236303077,-43.423971714117584,0.34563935108681676,-21.322137930237886,-20.62371065117861,-0.6984272790592776,45.56935044859948,78.52550491007456,3.53265380859375,18.332597627865894,42.61332089874751,-6.769037099754962,0.6009618878918932,0.006009618878918831,1.006009618878919,100.6009618878919,31.837825231800593,18.911501350919874,13.630691414571658,26.445022474377243,18.911501350919874,98.40578173971821,59.02805173003332,-0.04475988876652126,29.47654733084228,-75.55681387054464,-156806657.36121327,-2275335.725552678,51970193.0,16.603261799398787,2.807612281606373,23.691795659477012,20.94625599953914,14.22524099924675,-11.340551965714706,0.35749208446354985,0.9131635328600118,1,591.6357356539584,591.7338542535836,591.6112047562953,591.5498800076512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0
2023-02-20T00:00:00.000000,587.2935791015625,593.6718719405936,585.232923833574,593.6718719405936,885378,LICI.NS,INR,insurance-life,financial-services,india,ASIA,2023,2,1,1,2023-02-01T00:00:00.000000,2023-01-01,0.9931136938729824,0.9958402721639558,0.9864842822741033,0.8470138552552842,0.9295643454168164,,594.2802612304688,620.924579967152,646.2658026466952,0.014369215682435175,0,0.9458389078516241,0,0.9477848705127819,0,30.67866416606557,26.16264327460614,-39.092836428911255,7.142857142857143,7.142857142857143,0.0,-0.7558160991327301,-61.059122542929515,-38.97000125745936,31.96029307991286,-21.844267891279515,-21.691795026957706,-0.1524728643218083,-39.092836428911255,-43.85688012277977,4.764043693868516,-20.87349306981207,-20.6736671349053,-0.19982593490676948,47.29971142975003,76.74348805475702,-1.37384033203125,17.642803913039607,39.56951226312269,-6.181974676836948,-0.23338141141786561,-0.0023338141141786596,0.9976661858858213,99.76661858858213,30.514999371270317,22.29398365605932,17.569958415841338,23.28780409176031,22.29398365605932,52.915772843693304,66.6954039250732,-0.060653194174897784,28.44857724766876,-80.55384013979203,-157259645.25364915,-2091019.4194336534,51084815.0,16.02009653565742,2.727783361800898,23.66587824288772,27.069997562137324,4.933548356168759,-37.45426726874317,0.4550786925876185,0.9514333287967052,1,589.9675617040809,589.4523978870839,588.7327916252434,588.3729884943232,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
